Date,Index_Close,Index_return
12-05-2023,18314.80078,0.00097288
15-05-2023,18398.84961,0.004589121
16-05-2023,18286.5,-0.006106339
17-05-2023,18181.75,-0.005728269
18-05-2023,18129.94922,-0.002849054
19-05-2023,18203.40039,0.004051372
22-05-2023,18314.40039,0.006097762
23-05-2023,18348,0.001834601
24-05-2023,18285.40039,-0.003411795
25-05-2023,18321.15039,0.001955112
26-05-2023,18499.34961,0.009726421
29-05-2023,18598.65039,0.005367799
30-05-2023,18633.84961,0.001892568
31-05-2023,18534.40039,-0.00533702
01-06-2023,18487.75,-0.002516962
02-06-2023,18534.09961,0.002507044
05-06-2023,18593.84961,0.003223788
06-06-2023,18599,0.000276994
07-06-2023,18726.40039,0.006849852
08-06-2023,18634.55078,-0.004904819
09-06-2023,18563.40039,-0.003818197
12-06-2023,18601.5,0.002052405
13-06-2023,18716.15039,0.006163502
14-06-2023,18755.90039,0.002123834
15-06-2023,18688.09961,-0.003614904
16-06-2023,18826,0.007379048
19-06-2023,18755.44922,-0.003747518
20-06-2023,18816.69922,0.003265718
21-06-2023,18856.84961,0.002133764
22-06-2023,18771.25,-0.004539444
23-06-2023,18665.5,-0.005633615
26-06-2023,18691.19922,0.00137683
27-06-2023,18817.40039,0.006751903
28-06-2023,18972.09961,0.008221073
30-06-2023,19189.05078,0.011435275
03-07-2023,19322.55078,0.006957092
04-07-2023,19389,0.003438947
05-07-2023,19398.5,0.000489969
06-07-2023,19497.30078,0.005093218
07-07-2023,19331.80078,-0.008488354
10-07-2023,19355.90039,0.00124663
11-07-2023,19439.40039,0.00431393
12-07-2023,19384.30078,-0.002834429
13-07-2023,19413.75,0.00151923
14-07-2023,19564.5,0.007765115
17-07-2023,19711.44922,0.007511013
18-07-2023,19749.25,0.001917707
19-07-2023,19833.15039,0.004248282
20-07-2023,19979.15039,0.007361412
21-07-2023,19745,-0.011719737
24-07-2023,19672.34961,-0.003679432
25-07-2023,19680.59961,0.00041937
26-07-2023,19778.30078,0.004964339
27-07-2023,19659.90039,-0.005986378
28-07-2023,19646.05078,-0.00070446
31-07-2023,19753.80078,0.005484563
01-08-2023,19733.55078,-0.001025119
02-08-2023,19526.55078,-0.010489749
03-08-2023,19381.65039,-0.007420685
04-08-2023,19517,0.006983389
07-08-2023,19597.30078,0.004114402
08-08-2023,19570.84961,-0.001349735
09-08-2023,19632.55078,0.003152708
10-08-2023,19543.09961,-0.004556268
11-08-2023,19428.30078,-0.005874136
14-08-2023,19434.55078,0.000321696
16-08-2023,19465,0.001566757
17-08-2023,19365.25,-0.005124583
18-08-2023,19310.15039,-0.002845283
21-08-2023,19393.59961,0.004321521
22-08-2023,19396.44922,0.000146936
23-08-2023,19444,0.00245152
24-08-2023,19386.69922,-0.002946965
25-08-2023,19265.80078,-0.006236154
28-08-2023,19306.05078,0.002089194
29-08-2023,19342.65039,0.001895758
30-08-2023,19347.44922,0.000248096
31-08-2023,19253.80078,-0.004840351
01-09-2023,19435.30078,0.00942671
04-09-2023,19528.80078,0.004810834
05-09-2023,19574.90039,0.002360596
06-09-2023,19611.05078,0.001846773
07-09-2023,19727.05078,0.005915032
08-09-2023,19819.94922,0.00470919
11-09-2023,19996.34961,0.008900143
12-09-2023,19993.19922,-0.000157548
13-09-2023,20070,0.003841345
14-09-2023,20103.09961,0.001649208
15-09-2023,20192.34961,0.004439614
18-09-2023,20133.30078,-0.002924317
20-09-2023,19901.40039,-0.01151825
21-09-2023,19742.34961,-0.007991939
22-09-2023,19674.25,-0.003449418
25-09-2023,19674.55078,1.52881E-05
26-09-2023,19664.69922,-0.000500726
27-09-2023,19716.44922,0.002631619
28-09-2023,19523.55078,-0.00978363
29-09-2023,19638.30078,0.005877517
03-10-2023,19528.75,-0.005578425
04-10-2023,19436.09961,-0.004744307
05-10-2023,19545.75,0.005641584
06-10-2023,19653.5,0.005512707
09-10-2023,19512.34961,-0.007181947
10-10-2023,19689.84961,0.009096803
11-10-2023,19811.34961,0.006170692
12-10-2023,19794,-0.000875741
13-10-2023,19751.05078,-0.00216981
16-10-2023,19731.75,-0.000977203
17-10-2023,19811.5,0.004041709
18-10-2023,19671.09961,-0.007086813
19-10-2023,19624.69922,-0.00235881
20-10-2023,19542.65039,-0.004180896
23-10-2023,19281.75,-0.013350307
25-10-2023,19122.15039,-0.008277237
26-10-2023,18857.25,-0.013853065
27-10-2023,19047.25,0.0100757
30-10-2023,19140.90039,0.004916741
31-10-2023,19079.59961,-0.003202607
01-11-2023,18989.15039,-0.004740625
02-11-2023,19133.25,0.007588523
03-11-2023,19230.59961,0.005087981
06-11-2023,19411.75,0.009419903
07-11-2023,19406.69922,-0.000260192
08-11-2023,19443.5,0.001896293
09-11-2023,19395.30078,-0.002478937
10-11-2023,19425.34961,0.001549284
13-11-2023,19443.55078,0.00093698
15-11-2023,19675.44922,0.011926754
16-11-2023,19765.19922,0.004561522
17-11-2023,19731.80078,-0.00168976
20-11-2023,19694,-0.001915729
21-11-2023,19783.40039,0.004539473
22-11-2023,19811.84961,0.001438035
23-11-2023,19802,-0.000497157
24-11-2023,19794.69922,-0.000368689
28-11-2023,19889.69922,0.004799265
29-11-2023,20096.59961,0.010402389
30-11-2023,20133.15039,0.001818755
01-12-2023,20267.90039,0.006692942
04-12-2023,20686.80078,0.020668169
05-12-2023,20855.09961,0.008135566
06-12-2023,20937.69922,0.003960643
07-12-2023,20901.15039,-0.001745599
08-12-2023,20969.40039,0.003265371
11-12-2023,20997.09961,0.001320935
12-12-2023,20906.40039,-0.004319607
13-12-2023,20926.34961,0.000954216
14-12-2023,21182.69922,0.012250087
15-12-2023,21456.65039,0.012932779
18-12-2023,21418.65039,-0.001771013
19-12-2023,21453.09961,0.001608375
20-12-2023,21150.15039,-0.014121466
21-12-2023,21255.05078,0.004959794
22-12-2023,21349.40039,0.004438927
26-12-2023,21441.34961,0.004306876
27-12-2023,21654.75,0.00995275
28-12-2023,21778.69922,0.005723881
29-12-2023,21731.40039,-0.002171793
01-01-2024,21741.90039,0.000483172
02-01-2024,21665.80078,-0.003500136
03-01-2024,21517.34961,-0.006851866
04-01-2024,21658.59961,0.00656447
05-01-2024,21710.80078,0.002410182
08-01-2024,21513,-0.009110709
09-01-2024,21544.84961,0.001480482
10-01-2024,21618.69922,0.003427715
11-01-2024,21647.19922,0.001318303
12-01-2024,21894.55078,0.011426493
15-01-2024,22097.44922,0.009267075
16-01-2024,22032.30078,-0.002948233
17-01-2024,21571.94922,-0.020894394
18-01-2024,21462.25,-0.005085272
19-01-2024,21622.40039,0.007461957
23-01-2024,21238.80078,-0.017740843
24-01-2024,21453.94922,0.010129971
25-01-2024,21352.59961,-0.004724054
29-01-2024,21737.59961,0.018030591
30-01-2024,21522.09961,-0.009913698
31-01-2024,21725.69922,0.009460025
01-02-2024,21697.44922,-0.001300303
02-02-2024,21853.80078,0.007205988
05-02-2024,21771.69922,-0.003756855
06-02-2024,21929.40039,0.007243402
07-02-2024,21930.5,5.01432E-05
08-02-2024,21717.94922,-0.009692017
09-02-2024,21782.5,0.002972232
12-02-2024,21616.05078,-0.007641419
13-02-2024,21743.25,0.00588448
14-02-2024,21840.05078,0.004451992
15-02-2024,21910.75,0.003237136
16-02-2024,22040.69922,0.005930843
19-02-2024,22122.25,0.003700009
20-02-2024,22196.94922,0.003376656
21-02-2024,22055.05078,-0.0063927
22-02-2024,22217.44922,0.007363322
23-02-2024,22212.69922,-0.000213796
26-02-2024,22122.05078,-0.004080929
27-02-2024,22198.34961,0.003448994
28-02-2024,21951.15039,-0.011135928
29-02-2024,21982.80078,0.001441856
01-03-2024,22338.75,0.016192169
04-03-2024,22405.59961,0.00299254
05-03-2024,22356.30078,-0.002200291
06-03-2024,22474.05078,0.005266972
07-03-2024,22493.55078,0.000867667
11-03-2024,22332.65039,-0.007153179
12-03-2024,22335.69922,0.000136519
13-03-2024,21997.69922,-0.015132725
14-03-2024,22146.65039,0.006771216
15-03-2024,22023.34961,-0.005567469
18-03-2024,22055.69922,0.001468878
19-03-2024,21817.44922,-0.010802197
20-03-2024,21839.09961,0.000992343
21-03-2024,22011.94922,0.007914686
22-03-2024,22096.75,0.003852489
26-03-2024,22004.69922,-0.004165806
27-03-2024,22123.65039,0.005405717
28-03-2024,22326.90039,0.009187001
01-04-2024,22462,0.006050979
02-04-2024,22453.30078,-0.000387286
03-04-2024,22434.65039,-0.00083063
04-04-2024,22514.65039,0.003565912
05-04-2024,22513.69922,-4.22468E-05
08-04-2024,22666.30078,0.006778165
09-04-2024,22642.75,-0.001039022
10-04-2024,22753.80078,0.004904474
12-04-2024,22519.40039,-0.010301593
15-04-2024,22272.5,-0.010963897
16-04-2024,22147.90039,-0.005594325
18-04-2024,21995.84961,-0.006865246
19-04-2024,22147,0.006871769
22-04-2024,22336.40039,0.008551966
23-04-2024,22368,0.001414714
24-04-2024,22402.40039,0.001537929
25-04-2024,22570.34961,0.00749693
26-04-2024,22419.94922,-0.006663627
29-04-2024,22643.40039,0.009966623
30-04-2024,22604.84961,-0.001702517
02-05-2024,22648.19922,0.001917713
03-05-2024,22475.84961,-0.007609859
06-05-2024,22442.69922,-0.001474934
07-05-2024,22302.5,-0.006246986
08-05-2024,22302.5,0
09-05-2024,21957.5,-0.015469118
10-05-2024,22055.19922,0.004449469
13-05-2024,22104.05078,0.002214968
14-05-2024,22217.84961,0.005148325
15-05-2024,22200.55078,-0.0007786
16-05-2024,22403.84961,0.009157378
17-05-2024,22466.09961,0.00277854
21-05-2024,22529.05078,0.002802052
22-05-2024,22597.80078,0.003051615
23-05-2024,22967.65039,0.01636662
24-05-2024,22957.09961,-0.000459376
27-05-2024,22932.44922,-0.001073759
28-05-2024,22888.15039,-0.001931709
29-05-2024,22704.69922,-0.008015116
30-05-2024,22488.65039,-0.0095156
31-05-2024,22530.69922,0.00186978
03-06-2024,23263.90039,0.032542318
04-06-2024,21884.5,-0.059293599
05-06-2024,22620.34961,0.033624237
06-06-2024,22821.40039,0.008888049
07-06-2024,23290.15039,0.020539931
10-06-2024,23259.19922,-0.001328938
11-06-2024,23264.84961,0.000242931
12-06-2024,23322.94922,0.002497313
13-06-2024,23398.90039,0.003256499
14-06-2024,23465.59961,0.002850528
18-06-2024,23557.90039,0.003933451
19-06-2024,23516,-0.001778613
20-06-2024,23567,0.002168736
21-06-2024,23501.09961,-0.0027963
24-06-2024,23537.84961,0.001563757
25-06-2024,23721.30078,0.00779388
26-06-2024,23868.80078,0.00621804
27-06-2024,24044.5,0.007361041
28-06-2024,24010.59961,-0.001409902
01-07-2024,24141.94922,0.005470484
02-07-2024,24123.84961,-0.000749716
03-07-2024,24286.5,0.006742307
04-07-2024,24302.15039,0.000644407
05-07-2024,24323.84961,0.000892893
08-07-2024,24320.55078,-0.000135621
09-07-2024,24433.19922,0.004631821
10-07-2024,24324.44922,-0.004450911
11-07-2024,24315.94922,-0.000349443
12-07-2024,24502.15039,0.007657574
15-07-2024,24586.69922,0.00345067
16-07-2024,24613,0.001069716
18-07-2024,24800.84961,0.00763213
19-07-2024,24530.90039,-0.010884676
22-07-2024,24509.25,-0.000882576
23-07-2024,24479.05078,-0.001232156
24-07-2024,24413.5,-0.002677832
25-07-2024,24406.09961,-0.000303127
26-07-2024,24834.84961,0.01756733
29-07-2024,24836.09961,5.03325E-05
30-07-2024,24857.30078,0.000853643
31-07-2024,24951.15039,0.003775535
01-08-2024,25010.90039,0.002394679
02-08-2024,24717.69922,-0.011722935
05-08-2024,24055.59961,-0.026786458
06-08-2024,23992.55078,-0.002620963
07-08-2024,24297.5,0.012710162
08-08-2024,24117,-0.007428748
09-08-2024,24367.5,0.010386864
12-08-2024,24347,-0.000841284
13-08-2024,24139,-0.008543147
14-08-2024,24143.75,0.000196777
16-08-2024,24541.15039,0.016459762
19-08-2024,24572.65039,0.001283558
20-08-2024,24698.84961,0.005135759
21-08-2024,24770.19922,0.002888783
22-08-2024,24811.5,0.001667358
23-08-2024,24823.15039,0.000469556
26-08-2024,25010.59961,0.007551387
27-08-2024,25017.75,0.000285894
28-08-2024,25052.34961,0.001383002
29-08-2024,25151.94922,0.003975659
30-08-2024,25235.90039,0.00333776
02-09-2024,25278.69922,0.00169595
03-09-2024,25279.84961,4.55083E-05
04-09-2024,25198.69922,-0.003210082
05-09-2024,25145.09961,-0.002127078
06-09-2024,24852.15039,-0.01165035
09-09-2024,24936.40039,0.003390049
10-09-2024,25041.09961,0.00419865
11-09-2024,24918.44922,-0.004897963
12-09-2024,25388.90039,0.018879633
13-09-2024,25356.5,-0.001276164
16-09-2024,25383.75,0.001074675
17-09-2024,25418.55078,0.001370987
18-09-2024,25377.55078,-0.001612995
19-09-2024,25415.80078,0.001507238
20-09-2024,25790.94922,0.014760441
23-09-2024,25939.05078,0.005742385
24-09-2024,25940.40039,5.203E-05
25-09-2024,26004.15039,0.002457557
26-09-2024,26216.05078,0.008148714
27-09-2024,26178.94922,-0.001415223
30-09-2024,25810.84961,-0.014060901
01-10-2024,25796.90039,-0.00054044
03-10-2024,25250.09961,-0.021196375
04-10-2024,25014.59961,-0.009326696
07-10-2024,24795.75,-0.008748875
08-10-2024,25013.15039,0.008767647
09-10-2024,24981.94922,-0.001247391
10-10-2024,24998.44922,0.000660477
11-10-2024,24964.25,-0.001368054
14-10-2024,25127.94922,0.006557346
15-10-2024,25057.34961,-0.002809605
16-10-2024,24971.30078,-0.003434075
17-10-2024,24749.84961,-0.008868227
18-10-2024,24854.05078,0.004210174
21-10-2024,24781.09961,-0.002935182
22-10-2024,24472.09961,-0.01246918
23-10-2024,24435.5,-0.001495565
24-10-2024,24399.40039,-0.001477343
25-10-2024,24180.80078,-0.008959221
28-10-2024,24339.15039,0.006548568
29-10-2024,24466.84961,0.005246659
30-10-2024,24340.84961,-0.005149825
31-10-2024,24205.34961,-0.005566774
01-11-2024,24304.34961,0.004090005
04-11-2024,23995.34961,-0.012713774
05-11-2024,24213.30078,0.009083059
06-11-2024,24484.05078,0.011181871
07-11-2024,24199.34961,-0.011628026
08-11-2024,24148.19922,-0.002113709
11-11-2024,24141.30078,-0.000285671
12-11-2024,23883.44922,-0.010680931
13-11-2024,23559.05078,-0.013582562
14-11-2024,23532.69922,-0.001118532
18-11-2024,23453.80078,-0.003352715
19-11-2024,23518.5,0.002758581
21-11-2024,23349.90039,-0.007168808
22-11-2024,23907.25,0.023869464
25-11-2024,24221.90039,0.013161296
26-11-2024,24194.5,-0.001131224
27-11-2024,24274.90039,0.003323085
28-11-2024,23914.15039,-0.014861029
29-11-2024,24131.09961,0.009072002
02-12-2024,24276.05078,0.00600682
03-12-2024,24457.15039,0.007460011
04-12-2024,24467.44922,0.000421097
05-12-2024,24708.40039,0.009847826
06-12-2024,24677.80078,-0.001238429
09-12-2024,24619,-0.00238274
10-12-2024,24610.05078,-0.000363509
11-12-2024,24641.80078,0.001290123
12-12-2024,24548.69922,-0.003778196
13-12-2024,24768.30078,0.008945548
16-12-2024,24668.25,-0.004039469
17-12-2024,24336,-0.01346873
18-12-2024,24198.84961,-0.0056357
19-12-2024,23951.69922,-0.010213312
20-12-2024,23587.5,-0.015205569
23-12-2024,23753.44922,0.007035473
24-12-2024,23727.65039,-0.001086109
26-12-2024,23750.19922,0.000950319
27-12-2024,23813.40039,0.00266108
30-12-2024,23644.90039,-0.007075848
31-12-2024,23644.80078,-4.21272E-06
01-01-2025,23742.90039,0.004148887
02-01-2025,24188.65039,0.018774033
03-01-2025,24004.75,-0.007602755
06-01-2025,23616.05078,-0.016192596
07-01-2025,23707.90039,0.003889287
08-01-2025,23688.94922,-0.000799361
09-01-2025,23526.5,-0.006857595
10-01-2025,23431.5,-0.004038
13-01-2025,23085.94922,-0.014747275
14-01-2025,23176.05078,0.003902874
15-01-2025,23213.19922,0.00160288
16-01-2025,23311.80078,0.004247651
17-01-2025,23203.19922,-0.004658652
20-01-2025,23344.75,0.006100486
21-01-2025,23024.65039,-0.013711846
22-01-2025,23155.34961,0.005676491
23-01-2025,23205.34961,0.002159328
24-01-2025,23092.19922,-0.004876048
27-01-2025,22829.15039,-0.011391242
28-01-2025,22957.25,0.00561123
29-01-2025,23163.09961,0.008966649
30-01-2025,23249.5,0.003730088
31-01-2025,23508.40039,0.01113574
01-02-2025,23482.15039,-0.001116622
03-02-2025,23361.05078,-0.005157092
04-02-2025,23739.25,0.016189307
05-02-2025,23696.30078,-0.001809207
06-02-2025,23603.34961,-0.003922603
07-02-2025,23559.94922,-0.001838739
10-02-2025,23381.59961,-0.007570034
11-02-2025,23071.80078,-0.013249685
12-02-2025,23045.25,-0.001150789
13-02-2025,23031.40039,-0.000600975
14-02-2025,22929.25,-0.004435266
17-02-2025,22959.5,0.001319276
18-02-2025,22945.30078,-0.000618446
19-02-2025,22932.90039,-0.000540433
20-02-2025,22913.15039,-0.000861208
21-02-2025,22795.90039,-0.005117149
24-02-2025,22553.34961,-0.010640105
25-02-2025,22547.55078,-0.000257116
27-02-2025,22545.05078,-0.000110877
28-02-2025,22124.69922,-0.01864496
03-03-2025,22119.30078,-0.000244
04-03-2025,22082.65039,-0.001656942
05-03-2025,22337.30078,0.011531695
06-03-2025,22544.69922,0.009284848
07-03-2025,22552.5,0.000346014
10-03-2025,22460.30078,-0.004088204
11-03-2025,22497.90039,0.001674047
12-03-2025,22470.5,-0.001217909
13-03-2025,22397.19922,-0.003262089
17-03-2025,22508.75,0.004980568
18-03-2025,22834.30078,0.014463299
19-03-2025,22907.59961,0.003210032
20-03-2025,23190.65039,0.012356196
21-03-2025,23350.40039,0.006888552
24-03-2025,23658.34961,0.013188177
25-03-2025,23668.65039,0.000435397
26-03-2025,23486.84961,-0.007681079
27-03-2025,23591.94922,0.004474828
28-03-2025,23519.34961,-0.003077304
01-04-2025,23165.69922,-0.015036572
02-04-2025,23332.34961,0.007193842
03-04-2025,23250.09961,-0.003525149
04-04-2025,22904.44922,-0.01486662
07-04-2025,22161.59961,-0.032432546
08-04-2025,22535.84961,0.016887319
09-04-2025,22399.15039,-0.006065856
11-04-2025,22828.55078,0.019170387
15-04-2025,23328.55078,0.021902398
16-04-2025,23437.19922,0.004657316
17-04-2025,23851.65039,0.017683477
21-04-2025,24125.55078,0.011483498
22-04-2025,24167.25,0.001728426
23-04-2025,24328.94922,0.006690841
24-04-2025,24246.69922,-0.003380746
25-04-2025,24039.34961,-0.008551663
28-04-2025,24328.5,0.012028212
29-04-2025,24335.94922,0.000306193
30-04-2025,24334.19922,-7.19101E-05
02-05-2025,24346.69922,0.00051368
05-05-2025,24461.15039,0.004700891
06-05-2025,24379.59961,-0.00333389
07-05-2025,24414.40039,0.001427455
08-05-2025,24273.80078,-0.00575888
09-05-2025,24008,-0.01095011
12-05-2025,24924.69922,0.038183073
13-05-2025,24578.34961,-0.013895839
14-05-2025,24666.90039,0.003602796
15-05-2025,25062.09961,0.016021438
16-05-2025,25019.80078,-0.001687761
19-05-2025,24945.44922,-0.002971709
20-05-2025,24683.90039,-0.010484831
21-05-2025,24813.44922,0.005248313
22-05-2025,24609.69922,-0.008211273
23-05-2025,24853.15039,0.009892489
26-05-2025,25001.15039,0.005954979
27-05-2025,24826.19922,-0.006997725
28-05-2025,24752.44922,-0.002970652
29-05-2025,24833.59961,0.003278479
30-05-2025,24750.69922,-0.003338235
02-06-2025,24716.59961,-0.001377723
03-06-2025,24542.5,-0.007043833
04-06-2025,24620.19922,0.003165905
05-06-2025,24750.90039,0.005308697
06-06-2025,25003.05078,0.010187524
09-06-2025,25103.19922,0.004005449
10-06-2025,25104.25,4.18585E-05
11-06-2025,25141.40039,0.001479845
12-06-2025,24888.19922,-0.010071085
13-06-2025,24718.59961,-0.006814459
16-06-2025,24946.5,0.009219794
17-06-2025,24853.40039,-0.003731971
18-06-2025,24812.05078,-0.001663741
19-06-2025,24793.25,-0.000757728
20-06-2025,25112.40039,0.012872471
23-06-2025,24971.90039,-0.005594845
24-06-2025,25044.34961,0.00290123
25-06-2025,25244.75,0.008001821
26-06-2025,25549,0.012052011
27-06-2025,25637.80078,0.003475705
30-06-2025,25517.05078,-0.004709842
01-07-2025,25541.80078,0.00096994
02-07-2025,25453.40039,-0.003461009
03-07-2025,25405.30078,-0.001889713
04-07-2025,25461,0.002192425
07-07-2025,25461.30078,1.18134E-05
08-07-2025,25522.5,0.002403617
09-07-2025,25476.09961,-0.001818019
10-07-2025,25355.25,-0.004743646
11-07-2025,25149.84961,-0.008100902
14-07-2025,25082.30078,-0.002685854
15-07-2025,25195.80078,0.004525103
16-07-2025,25212.05078,0.000644949
17-07-2025,25111.44922,-0.003990217
18-07-2025,24968.40039,-0.005696558
21-07-2025,25090.69922,0.004898144
22-07-2025,25060.90039,-0.001187644
23-07-2025,25219.90039,0.006344545
24-07-2025,25062.09961,-0.006256995
25-07-2025,24837,-0.008981674
28-07-2025,24680.90039,-0.006284962
29-07-2025,24821.09961,0.005680474
30-07-2025,24855.05078,0.001367835
31-07-2025,24768.34961,-0.003488272
01-08-2025,24565.34961,-0.008195944
04-08-2025,24722.75,0.006407415
05-08-2025,24649.55078,-0.002960804
06-08-2025,24574.19922,-0.003056914
07-08-2025,24596.15039,0.000893261
08-08-2025,24363.30078,-0.009466913
11-08-2025,24585.05078,0.009101804
12-08-2025,24487.40039,-0.003971942
13-08-2025,24619.34961,0.005388454
14-08-2025,24631.30078,0.000485438
18-08-2025,24876.94922,0.009973019
19-08-2025,24980.65039,0.004168565
20-08-2025,25050.55078,0.002798181
21-08-2025,25083.75,0.001325289
22-08-2025,24870.09961,-0.008517482
25-08-2025,24967.75,0.003926417
26-08-2025,24712.05078,-0.01024118
28-08-2025,24500.90039,-0.00854443
29-08-2025,24426.84961,-0.00302237
01-09-2025,24625.05078,0.00811407
02-09-2025,24579.59961,-0.001845729
03-09-2025,24715.05078,0.005510715
04-09-2025,24734.30078,0.000778878
05-09-2025,24741,0.000270847
08-09-2025,24773.15039,0.001299478
09-09-2025,24868.59961,0.00385293
10-09-2025,24973.09961,0.004202086
11-09-2025,25005.5,0.001297412
12-09-2025,25114,0.004339045
15-09-2025,25069.19922,-0.001783897
16-09-2025,25239.09961,0.006777256
17-09-2025,25330.25,0.003611476
18-09-2025,25423.59961,0.003685302
19-09-2025,25327.05078,-0.003797607
22-09-2025,25202.34961,-0.004923636
23-09-2025,25169.5,-0.001303434
24-09-2025,25056.90039,-0.004473653
25-09-2025,24890.84961,-0.006626948
26-09-2025,24654.69922,-0.009487438
29-09-2025,24634.90039,-0.000803045
30-09-2025,24611.09961,-0.000966141
01-10-2025,24836.30078,0.00915039
03-10-2025,24894.25,0.002333247
06-10-2025,25077.65039,0.007367179
07-10-2025,25108.30078,0.001222219
08-10-2025,25046.15039,-0.002475293
09-10-2025,25181.80078,0.005416018
10-10-2025,25285.34961,0.00411205
13-10-2025,25227.34961,-0.002293818
14-10-2025,25145.5,-0.003244479
15-10-2025,25323.55078,0.007080821
16-10-2025,25585.30078,0.010336228
17-10-2025,25709.84961,0.004867984
20-10-2025,25843.15039,0.005184814
21-10-2025,25868.59961,0.000984757
23-10-2025,25891.40039,0.000881408
24-10-2025,25795.15039,-0.003717451
27-10-2025,25966.05078,0.006625292
28-10-2025,25936.19922,-0.001149638
29-10-2025,26053.90039,0.004538104
30-10-2025,25877.84961,-0.006757176
31-10-2025,25722.09961,-0.006018661
03-11-2025,25763.34961,0.001603679
04-11-2025,25597.65039,-0.006431587
06-11-2025,25509.69922,-0.003435908
07-11-2025,25492.30078,-0.000682032
10-11-2025,25574.34961,0.003218573
11-11-2025,25694.94922,0.004715647
12-11-2025,25875.80078,0.007038409
13-11-2025,25879.15039,0.000129449
14-11-2025,25910.05078,0.001194026
17-11-2025,26013.44922,0.003990669
18-11-2025,25910.05078,-0.003974807
19-11-2025,26052.65039,0.005503641
20-11-2025,26192.15039,0.005354542
21-11-2025,26068.15039,-0.004734243
24-11-2025,25959.5,-0.004167936
25-11-2025,25884.80078,-0.002877529
26-11-2025,26205.30078,0.012381784
27-11-2025,26215.55078,0.000391142
28-11-2025,26202.94922,-0.00048069
01-12-2025,26175.75,-0.001038021
02-12-2025,26032.19922,-0.005484113
03-12-2025,25986,-0.001774695
04-12-2025,26033.75,0.001837528
05-12-2025,26186.44922,0.005865433
08-12-2025,25960.55078,-0.008626539
09-12-2025,25839.65039,-0.004657081
10-12-2025,25758,-0.003159888
11-12-2025,25898.55078,0.005456588
12-12-2025,26046.94922,0.00572999
15-12-2025,26027.30078,-0.000754347
16-12-2025,25860.09961,-0.006424069
17-12-2025,25818.55078,-0.001606677
18-12-2025,25815.55078,-0.000116196
19-12-2025,25966.40039,0.005843362
22-12-2025,26172.40039,0.007933329
23-12-2025,26177.15039,0.000181489
24-12-2025,26142.09961,-0.001338984
26-12-2025,26042.30078,-0.003817552
29-12-2025,25942.09961,-0.003847631
30-12-2025,25938.84961,-0.000125279
